

🇨🇳央视频道,#genre#
大愛二,http://gat.xyys.site/cdnlive.php?mode=play;id=1dff46b954fd5f7abe971a9a6dfc650b;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
生命電視,http://gat.xyys.site/cdnlive.php?mode=play;id=653a70804ef35deaaea3f00c67f5137e;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
唯心電視,http://gat.xyys.site/cdnlive.php?mode=play;id=e36171f7eded5089ad9f61cc141a3d7c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
好消息,http://gat.xyys.site/cdnlive.php?mode=play;id=6260a385cbf25b62b0636928cf24b2b0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
好消息2,http://gat.xyys.site/cdnlive.php?mode=play;id=edb43a3254c156439a5f244d168d3c91;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
FashionBox,http://gat.xyys.site/cdnlive.php?mode=play;id=83a4747e8c63565e950f1fff6aef71a8;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Concerto,http://gat.xyys.site/cdnlive.php?mode=play;id=b652524c514d5bc88cf849c40fb22c58;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Now90s00s,http://gat.xyys.site/cdnlive.php?mode=play;id=a1c9dc9382c05d0ba1d3a5c3558233d6;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
KTSF26,http://gat.xyys.site/cdnlive.php?mode=play;id=4d51c274d768591592c3551896ce1827;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
周杰伦MV,#genre#
太阳之子,https://cfss.cc/api/kg/14850352.mp4
西西里,https://cfss.cc/api/kg/14853195.mp4
那天下雨了,https://cfss.cc/api/kg/14853206.mp4
湘女多情,https://cfss.cc/api/kg/14853209.mp4
谁稀罕,https://cfss.cc/api/kg/15170851.mp4
七月的极光,https://cfss.cc/api/kg/14853225.mp4
爱琴海,https://k0u3cydy43y9zw2408x8760xfx5xx9z.djvod.ndcimgs.com/bs2/photo-video-mz/5254575056101873604_d3fb5f7443d7c902_5581_v6UltraV5.mp4
IDo,https://cfss.cc/api/kg/14892888.mp4
圣徒,https://cfss.cc/api/kg/14853256.mp4
女儿殿下,https://cfss.cc/api/kg/14853262.mp4
淘金小镇,https://cfss.cc/api/kg/14862409.mp4
乡间的路,https://cfss.cc/api/kg/15118204.mp4
圣诞星,https://cfss.cc/api/kg/11666088.mp4
即兴曲,https://cfss.cc/api/kg/13559898.mp4
夜曲,https://cfss.cc/api/kg/596344.mp4
傻笑,https://cfss.cc/api/kg/596984.mp4
枫,https://cfss.cc/api/kg/2808.mp4
园游会,https://cfss.cc/api/kg/592679.mp4
浪漫手机,https://cfss.cc/api/kg/756738.mp4
白色风车,https://cfss.cc/api/kg/3022748.mp4
借口,https://cfss.cc/api/kg/29375.mp4
搁浅,https://cfss.cc/api/kg/756760.mp4
七里香,https://cfss.cc/api/kg/756969.mp4
发如雪,https://cfss.cc/api/kg/2761.mp4
听妈妈的话,https://cfss.cc/api/kg/578726.mp4
听见下雨的声音,https://cfss.cc/api/kg/174237.mp4
雨下一整晚,https://cfss.cc/api/kg/21152.mp4
爱你没差,https://cfss.cc/api/kg/601548.mp4
退后,https://cfss.cc/api/kg/179586.mp4
安静,https://cfss.cc/api/kg/756685.mp4
彩虹,https://cfss.cc/api/kg/355.mp4
说好的幸福呢,https://cfss.cc/api/kg/158898.mp4
一点点,https://cfss.cc/api/kg/612883.mp4
黑色幽默,https://cfss.cc/api/kg/53399.mp4
晴天,https://cfss.cc/api/kg/117613.mp4
告白气球,https://cfss.cc/api/kg/589001.mp4
说好不哭,https://cfss.cc/api/kg/1485652.mp4
一路向北,https://cfss.cc/api/kg/32776.mp4
花海,https://cfss.cc/api/kg/29532.mp4
简单爱,https://cfss.cc/api/kg/596381.mp4
蒲公英的约定,https://cfss.cc/api/kg/158907.mp4
不能说的秘密,https://cfss.cc/api/kg/159059.mp4
龙卷风,https://cfss.cc/api/kg/159057.mp4
反方向的钟,https://cfss.cc/api/kg/52705.mp4
爱在西元前,https://cfss.cc/api/kg/596904.mp4
最长的电影,https://cfss.cc/api/kg/756444.mp4
明明就,https://cfss.cc/api/kg/596504.mp4
轨迹,https://cfss.cc/api/kg/1129.mp4
半岛铁盒,https://cfss.cc/api/kg/608135.mp4
以父之名,https://cfss.cc/api/kg/758240.mp4
夜的第七章,https://cfss.cc/api/kg/597004.mp4
东风破,https://cfss.cc/api/kg/158899.mp4
说了再见,https://cfss.cc/api/kg/596406.mp4
暗号,https://cfss.cc/api/kg/60749.mp4
菊花台,https://cfss.cc/api/kg/37575.mp4
稻香,https://cfss.cc/api/kg/592103.mp4
给我一首歌的时间,https://cfss.cc/api/kg/28273.mp4
手写的从前,https://cfss.cc/api/kg/165667.mp4
我是如此相信,https://cfss.cc/api/kg/1643256.mp4
最伟大的作品,https://cfss.cc/api/kg/6725099.mp4
我不配,https://cfss.cc/api/kg/596434.mp4
开不了口,https://cfss.cc/api/kg/596426.mp4
你听得到,https://cfss.cc/api/kg/592430.mp4
等你下课,https://cfss.cc/api/kg/647748.mp4
我落泪情绪零碎,https://cfss.cc/api/kg/91188.mp4
星晴,https://cfss.cc/api/kg/756472.mp4
黑色毛衣,https://cfss.cc/api/kg/756572.mp4
回到过去,https://cfss.cc/api/kg/5030038.mp4
断了的弦,https://cfss.cc/api/kg/756412.mp4
甜甜的,https://cfss.cc/api/kg/758285.mp4
珊瑚海,https://cfss.cc/api/kg/93469.mp4
不该,https://cfss.cc/api/kg/581244.mp4
千里之外,https://cfss.cc/api/kg/34453.mp4
倒带,https://cfss.cc/api/kg/57894.mp4
心雨,https://cfss.cc/api/kg/596313.mp4
分裂,https://cfss.cc/api/kg/758257.mp4
分裂,https://alimov2.a.kwimgs.com/upic/2024/10/09/09/BMjAyNDEwMDkwOTA4NDFfMTMxNzAwMDUwNV8xNDU2Nzg0MDk5MDdfMl8z_b_Bf4bc983e2d5804ab066c988ba7652ec5.mp4
阳光宅男,https://cfss.cc/api/kg/6334.mp4
超人不会飞,https://cfss.cc/api/kg/756588.mp4
大笨钟,https://cfss.cc/api/kg/598167.mp4
哪里都是你,https://cfss.cc/api/kg/3539844.mp4
四面楚歌,https://cfss.cc/api/kg/2762.mp4
千山万水,https://cfss.cc/api/kg/237276.mp4
算什么男人,https://cfss.cc/api/kg/163323.mp4
我要夏天,https://cfss.cc/api/kg/181124.mp4
青花瓷,https://cfss.cc/api/kg/592096.mp4
可爱女人,https://cfss.cc/api/kg/596815.mp4
上海一九四三,https://cfss.cc/api/kg/598114.mp4
双截棍,https://cfss.cc/api/kg/158894.mp4
蜗牛,https://cfss.cc/api/kg/616227.mp4
爱我别走,https://cfss.cc/api/kg/34680.mp4
爱情悬崖,https://cfss.cc/api/kg/1128.mp4
爱的飞行日记,https://cfss.cc/api/kg/91179.mp4
霍元甲,https://cfss.cc/api/kg/596581.mp4
你好吗,https://cfss.cc/api/kg/758247.mp4
黄金甲,https://cfss.cc/api/kg/756761.mp4
龙拳,https://cfss.cc/api/kg/759385.mp4
兰亭序,https://cfss.cc/api/kg/756476.mp4
画沙,https://cfss.cc/api/kg/1049660.mp4
红尘客栈,https://cfss.cc/api/kg/596097.mp4
烟花易冷,https://cfss.cc/api/kg/79424.mp4
漂移,https://cfss.cc/api/kg/3770369.mp4
本草纲目,https://cfss.cc/api/kg/756630.mp4
我的地盘,https://cfss.cc/api/kg/1261.mp4
粉色海洋,https://cfss.cc/api/kg/7232105.mp4
红颜无霜,https://cfss.cc/api/kg/7979236.mp4
牛仔很忙,https://cfss.cc/api/kg/596813.mp4
Mojito,https://cfss.cc/api/kg/2697588.mp4
爷爷泡的茶,https://cfss.cc/api/kg/203329.mp4
倒影,https://cfss.cc/api/kg/10919745.mp4
忍者,https://cfss.cc/api/kg/11316.mp4
床边故事,https://cfss.cc/api/kg/580845.mp4
外婆,https://cfss.cc/api/kg/1299.mp4
超跑女神,https://cfss.cc/api/kg/75740.mp4
完美主义,https://cfss.cc/api/kg/603974.mp4
威廉古堡,https://cfss.cc/api/kg/756497.mp4
水手怕水,https://cfss.cc/api/kg/68318.mp4
手语,https://cfss.cc/api/kg/601348.mp4
还在流浪,https://cfss.cc/api/kg/6761264.mp4
周大侠,https://cfss.cc/api/kg/53299.mp4
前世情人,https://cfss.cc/api/kg/580310.mp4
娘子,https://cfss.cc/api/kg/603067.mp4
错过的烟火,https://cfss.cc/api/kg/6901864.mp4
将军,https://cfss.cc/api/kg/60986.mp4
米兰的小铁匠,https://cfss.cc/api/kg/52792.mp4
她的睫毛,https://cfss.cc/api/kg/597971.mp4
双刀,https://cfss.cc/api/kg/33956.mp4
minemine,https://cfss.cc/api/kg/67367.mp4
最后的战役,https://cfss.cc/api/kg/757053.mp4
SixDegree,https://cfss.cc/api/kg/13221831.mp4
跨时代,https://cfss.cc/api/kg/601389.mp4
对不起,https://cfss.cc/api/kg/757175.mp4
爸我回来了,https://cfss.cc/api/kg/13567226.mp4
半兽人,https://cfss.cc/api/kg/757003.mp4
瓦解,https://txmov2.a.kwimgs.com/upic/2025/05/18/18/BMjAyNTA1MTgxODM3NDdfMTA1MDEwOTk4Ml8xNjQ2MDE0MjY0NjVfMl8z_b_Bbfb62e6b9d724cd45a3ed462e4c16f39.mp4
秘密花园,https://k0u3cydy43yaz.djvod.ndcimgs.com/bs2/photo-video-mz/5225864605208445410_36e3cffbcde751f5_4169_sl200hd15.mp4
音乐频道,#genre#
华流才是最吊,https://live.ottiptv.cc/huya/15326083
周杰伦专场,http://live.nctv.top/douyu1.php?id=7537296
双笙专场,http://live.nctv.top/douyu1.php?id=6476693
室外专场,http://live.nctv.top/douyu1.php?id=9627625
翻唱专场,http://live.nctv.top/douyu1.php?id=9572351
动漫音乐专场,http://live.nctv.top/douyu1.php?id=9409703
阿七点歌台,http://live.nctv.top/douyu1.php?id=3186217
音悦喵点歌台,http://live.nctv.top/douyu1.php?id=3870925
音乐台长,http://live.nctv.top/douyu1.php?id=9629943
下饭音乐,http://live.nctv.top/douyu1.php?id=8661966
音乐Wu哥,http://live.nctv.top/douyu1.php?id=8667755
音乐快斗,http://live.nctv.top/douyu1.php?id=8324627
蚕豆电台,http://live.nctv.top/douyu1.php?id=8768792
音乐猛抬头,http://live.nctv.top/douyu1.php?id=8666105
喵喵音乐台,http://live.nctv.top/douyu1.php?id=9568091
黑糖音乐秀,http://live.nctv.top/douyu1.php?id=9560563
荒草音乐,http://live.nctv.top/douyu1.php?id=8706465
热星音乐菌,http://live.nctv.top/douyu1.php?id=8405922
音乐Fans小琼,http://live.nctv.top/douyu1.php?id=8666210
小飞飞流行DJ音乐,http://live.nctv.top/douyu1.php?id=10469362
小舞点歌台,https://live.ottiptv.cc/huya/15590571
24小时点歌台,https://live.ottiptv.cc/huya/25261191
助眠音乐专场,https://live.ottiptv.cc/huya/21241811
音乐小石榴,https://live.ottiptv.cc/huya/17091681
DJ专场,https://live.ottiptv.cc/huya/20432228
吉他专场,https://live.ottiptv.cc/huya/21241765
24×7音乐,https://live.ottiptv.cc/huya/30483433
轻音乐专场,https://live.ottiptv.cc/huya/26947138
日语专场,https://live.ottiptv.cc/huya/21241795
海选专场,https://live.ottiptv.cc/huya/21241781
张惠妹1,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cpfe9nfog65hhstjqpn0&ratio=720p&line=0
张惠妹2,https://k0ub7yffy10y9zw2409x875ex5088x330xx9z.djvod.ndcimgs.com/upic/2023/02/23/19/BMjAyMzAyMjMxOTU2MzRfMTg1NzcxNTYxOF85Njg2MDMwMDE1N18yXzM=_b_Bf54be4dff6265ad447bf289ec395ad97.mp4
刘若英1,https://txmov2.a.kwimgs.com/bs3/video-hls/5209538906195814920_hlsb.m3u8
刘若英2,https://txmov2.a.kwimgs.com/bs3/video-hls/5221923876251083359_hlsb.m3u8
刘若英3,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000csi2q17og65ogriq3jv0&ratio=720p&line=0
刘若英4,https://k0u78ye2y19y4dz.djvod.ndcimgs.com/upic/2020/10/29/17/BMjAyMDEwMjkxNzA5MjdfMTc4NDYxNDcyNl8zODQyMTMwNzU4N18yXzM=_b_B1cba0ec1b6353c03bf45462938b77ed8.mp4
Alin,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cvt3q87og65l7fblbmog&ratio=720p&line=0
萧亚轩,https://www.iesdouyin.com/aweme/v1/playwm/?line=0&logo_name=aweme_diversion_search&ratio=720p&video_id=v0d00fg10000cvtpr1nog65jio7np2o0
By2,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000d1j0n57og65pvurg65ag&ratio=720p&line=0
方大同,https://www.iesdouyin.com/aweme/v1/playwm/?line=0&logo_name=aweme_diversion_search&ratio=720p&video_id=v0300fg10000cv2nd2nog65v744ae6i0
南拳妈妈,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cqfnlknog65p5u0cnn9g&ratio=720p&line=0
罗志祥,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000d0et0mfog65hj1cq0130&ratio=720p&line=0
孙露1,http://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000cd8ge8bc77u61rhg0ul0&ratio=1080p&line=0
孙露2,http://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000cm1tshfog65h8e0kfo40&ratio=1080p&line=0
粤语歌,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154129058223649_hlsb.m3u8
徐良,https://alimov2.a.kwimgs.com/upic/2024/05/08/20/BMjAyNDA1MDgyMDAyMjFfMTg1NzcxNTYxOF8xMzE5MDIyNTY0NzNfMl8z_b_B62cb1e50d6a0dea4efc3e6da93662aa4.mp4
乔洋,https://txmov2.a.kwimgs.com/upic/2024/01/05/17/BMjAyNDAxMDUxNzEwMTJfNDQzMTI2Mjg0XzEyMTM5OTg3NTU2MV8yXzM=_b_Bf81e0b3d32a3fe727949531d0929868e.mp4
庄心妍,https://txmov2.a.kwimgs.com/upic/2023/09/29/09/BMjAyMzA5MjkwOTEzMDVfMjE0OTExOTI2N18xMTM3OTU3ODM3NzFfMF8z_b_B1909889bf55e6af6f994b05596fb589f.mp4
任然,https://txmov2.a.kwimgs.com/upic/2020/09/23/14/BMjAyMDA5MjMxNDA1MjFfMTc4NDYxNDcyNl8zNjQ5NDI4NzI1Nl8yXzM=_b_B0f6d5151ab2c346816996328a0b66b78.mp4
云朵,https://txmov2.a.kwimgs.com/bs3/video-hls/5246412201505505933_hlsb.m3u8
韩宝仪1,https://txmov2.a.kwimgs.com/bs3/video-hls/5250634324924434598_hlsb.m3u8
韩宝仪2,https://txmov2.a.kwimgs.com/bs3/video-hls/5199405878731760679_hlsb.m3u8
金海心,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783577818793385_hlsb.m3u8
周传雄,https://k0ub7yffy10y9z.djvod.ndcimgs.com/bs3/video-hls/5210101864526740619_hlsb.m3u8
张学友1,https://k0ub7yffy10yezw2409x875ex5088x330xxez.djvod.ndcimgs.com/bs3/video-hls/5207287162232816373_hlsb.m3u8
张学友2,https://txmov2.a.kwimgs.com/upic/2020/10/20/18/BMjAyMDEwMjAxODEyMDFfMTc4NDYxNDcyNl8zNzk4NDE2MTk3MV8yXzM=_b_B468e68508fc9e08728ffea7dc0438511.mp4
刘德华1,https://k0ub7yffy10yfz.djvod.ndcimgs.com/upic/2023/07/25/08/BMjAyMzA3MjUwODU3MzRfMzYxMjUyNDA3MV8xMDg4MTUzNTczMzFfMF8z_b_Bf67605afd92859a39e607f504f43c9f7.mp4
刘德华2,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894130924950539_hlsb.m3u8
刘德华3,https://txmov2.a.kwimgs.com/bs3/video-hls/5231775430381069161_hlsb.m3u8
黎明,https://k0ub7yffy10y8z.djvod.ndcimgs.com/bs3/video-hls/5257671152053263747_hlsb.m3u8
王菲,https://k0u6fy1dy17yc5zw2409x8c5ex5000x740xx5z.djvod.ndcimgs.com/bs3/video-hls/5230931130420749618_8530c04da878a1f8_4119_hlsb.m3u8
谭咏麟1,https://txmov2.a.kwimgs.com/bs3/video-hls/5235434604782528949_hlsb.m3u8
谭咏麟2,https://txmov2.a.kwimgs.com/bs3/video-hls/5224457136736166158_hlsb.m3u8
谭咏麟3,https://k0u6fy1dy17yc5zw2409x8c5ex5000x740xx5z.djvod.ndcimgs.com/bs3/video-hls/5216012959488968308_465ea08469b567d7_9137_hlsfsl200hd15.m3u8
林忆莲1,https://k0ub7yffy10yez.djvod.ndcimgs.com/upic/2024/01/16/07/BMjAyNDAxMTYwNzEzNTNfODI4NTk1NTQ0XzEyMjIyODI2OTMyM18yXzM=_b_B358e6b1dbf7db9a80ffc4f82cee98a4e.mp4
林忆莲,https://txmov2.a.kwimgs.com/bs3/video-hls/5250071375165662691_hlsb.m3u8
古巨基,https://k0u6fy1dy17yc6zw2409x8c5ex5000x740xx6z.djvod.ndcimgs.com/bs3/video-hls/5257671255731399908_936fe74351be1d48_9988_hlsfsl200hd15.m3u8
周杰伦1,https://txmov2.a.kwimgs.com/upic/2023/06/18/23/BMjAyMzA2MTgyMzE1MjBfMzQ4MzI0MjA1OF8xMDU4Nzc4MzAzNjZfMF8z_b_B386baa1bb2c0c48626a830ff69393771.mp4
周杰伦2,https://txmov2.a.kwimgs.com/upic/2020/10/23/09/BMjAyMDEwMjMwOTQ4MzVfMTc4NDYxNDcyNl8zODA5ODg1NTk2NV8yXzM=_b_B2646fac30e83026c7c7402b4e3b98c3b.mp4
周杰伦3,https://txmov2.a.kwimgs.com/bs3/video-hls/5227553413748283828_hlsb.m3u8
周杰伦4,https://txmov2.a.kwimgs.com/bs3/video-hls/5230368055161368210_hlsb.m3u8
周杰伦5,https://txmov2.a.kwimgs.com/bs3/video-hls/5231775534346885885_hlsb.m3u8
周杰伦6,https://txmov2.a.kwimgs.com/bs3/video-hls/5211790780346725756_hlsb.m3u8
周杰伦7,https://txmov2.a.kwimgs.com/bs3/video-hls/5224175732120154657_ae04903720c1fda3_5561_hlsb.m3u8
周杰伦8,https://txmov2.a.kwimgs.com/bs3/video-hls/5190680212403952141_c0d403c49df98886_3702_hlsb.m3u8
周杰伦9,https://txmov2.a.kwimgs.com/upic/2023/06/18/23/BMjAyMzA2MTgyMzE1MjBfMzQ4MzI0MjA1OF8xMDU4Nzc4MzAzNjZfMF8z_b_B386baa1bb2c0c48626a830ff69393771.mp4
林俊杰1,https://txmov2.a.kwimgs.com/upic/2024/01/09/12/BMjAyNDAxMDkxMjA2MDdfMzQ4MzI0MjA1OF8xMjE2Nzg4Mjk4NTZfMF8z_b_Bc9f7d3b0c4b69136e61d8328a8538bd2.mp4?clientCacheKey=3xajh8b4u5j6uva_b.mp4
林俊杰2,https://txmov2.a.kwimgs.com/bs3/video-hls/5231212549905475206_hlsb.m3u8
林俊杰3,https://txmov2.a.kwimgs.com/bs3/video-hls/5217701680547515167_hlsb.m3u8
潘玮柏,https://txmov2.a.kwimgs.com/upic/2021/02/18/21/BMjAyMTAyMTgyMTI0MzNfODI4NTk1NTQ0XzQ0NTk2NzM2MDU3XzJfMw==_b_B92f3c6849966ee988590af29cfd9237b.mp4?tag=1-1750435163-std-1-6qxcke5wod-82a7afd374de76aa&clientCacheKey=3xabaxhvbd3me8s_b.mp4
杨丞琳,https://txmov2.a.kwimgs.com/upic/2020/09/20/20/BMjAyMDA5MjAyMDAyMDdfODI4NTk1NTQ0XzM2MzcyMzIwMzYzXzJfMw==_b_B8aa481540d89fe5ec2b3507f8209c663.mp4?tag=1-1750931214-std-1-wz3snqjkat-8298da1fe959ffc7&clientCacheKey=3x8t5k75nb5mzyc_b.mp4&tt=b&di=739f67b1&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
张杰1,https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzIxNDZfODM0NDUzMTQ2XzEwOTgxMDY1NjE0MF8wXzM=_b_Bd5fedc48db11e5ccd52e4c2de1d8213a.mp4
张杰2,https://txmov2.a.kwimgs.com/bs3/video-hls/5242190068803906082_hlsb.m3u8
张杰3,https://txmov2.a.kwimgs.com/bs3/video-hls/5252886123455427055_hlsb.m3u8
张杰4,https://txmov2.a.kwimgs.com/bs3/video-hls/5214042506877152890_hlsb.m3u8
Beyond1,https://txmov2.a.kwimgs.com/upic/2024/01/24/14/BMjAyNDAxMjQxNDQxMjZfODI4NTk1NTQ0XzEyMzAwNzQ1MTk1Ml8yXzM=_b_Bf4811084a61390aced44f1c86a2ebddf.mp4
BEYOND2,https://txmov2.a.kwimgs.com/bs3/video-hls/5259359978039302542_hlsb.m3u8
陶喆1,https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzEzMzhfODM0NDUzMTQ2XzEwOTgxMDA2NzAyNF8wXzM=_b_B5e5a6bf1ef67081a9a226a2f6145ea2d.mp4
陶喆2,https://txmov2.a.kwimgs.com/bs3/video-hls/5239938277375381611_hlsb.m3u8
陈奕迅,https://txmov2.a.kwimgs.com/upic/2022/12/22/17/BMjAyMjEyMjIxNzM3NDNfMTg1NzcxNTYxOF85MTcyMjE1NDQzNV8yXzM=_b_B16479ab3769c6fcfed15a06b75c2656e.mp4
邓紫棋,https://txmov2.a.kwimgs.com/upic/2023/05/08/12/BMjAyMzA1MDgxMjIwNTNfMzQ4MzI0MjA1OF8xMDI1NjYyMjM5MDZfMF8z_b_B0675fa55fe8ce0583fb05fa02330e9f1.mp4
薛之谦1,https://txmov2.a.kwimgs.com/upic/2023/07/28/13/BMjAyMzA3MjgxMzUwMzRfODM0NDUzMTQ2XzEwOTA3NjA4NDU2Nl8wXzM=_b_B480250201ec7378867d92e4d29f7a644.mp4
薛之谦2,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420205858849594_hlsb.m3u8
五月天,https://txmov2.a.kwimgs.com/upic/2021/12/07/23/BMjAyMTEyMDcyMzU2MzBfMjgwMTM4ODFfNjIzMTcwNTU3MTlfMl8z_b_Bd70a16353267a52b31d11f2cb77c6c5b.mp4
蔡依林,https://txmov2.a.kwimgs.com/upic/2025/06/12/20/BMjAyNTA2MTIyMDUzMjFfNDQzMTI2Mjg0XzE2NjY1MzM5MjYxMV8yXzM=_b_B3bed4c7c1a80388966791d398e318edd.mp4
张韶涵1,https://txmov2.a.kwimgs.com/bs3/video-hls/5214042570897417743_hlsb.m3u8
张韶涵2,https://txmov2.a.kwimgs.com/bs3/video-hls/5258515617083074516_hlsb.m3u8
张韶涵3,https://txmov2.a.kwimgs.com/upic/2023/04/24/02/BMjAyMzA0MjQwMjA4MDlfMjE0OTExOTI2N18xMDEzNTM2NjA5OTFfMF8z_b_Baa658d527c452cd09e6dc0e9684c1bed.mp4
王心凌1,https://txmov2.a.kwimgs.com/upic/2023/07/26/22/BMjAyMzA3MjYyMjExNTNfMzYxMjUyNDA3MV8xMDg5NTQ4NjE1ODlfMF8z_b_Bdded2693ce6f7de089cfd7030b45bef7.mp4
王心凌2,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946351305777158_hlsb.m3u8
莫文蔚,https://txmov2.a.kwimgs.com/upic/2023/07/27/21/BMjAyMzA3MjcyMTQ2MjdfMzYxMjUyNDA3MV8xMDkwMzM1MjA2NTJfMF8z_b_B144de29e473911c6e9187c9d591b8943.mp4
陈慧琳,https://txmov2.a.kwimgs.com/upic/2025/02/09/20/BMjAyNTAyMDkyMDIzNTVfMTg1NzcxNTYxOF8xNTY0NDk2NjMzNTZfMl8z_b_Bd072695cb8d3a79a9d1ac8cdb5b3b3bc.mp4
蔡健雅,https://txmov2.a.kwimgs.com/upic/2023/08/18/21/BMjAyMzA4MTgyMTA4MzZfODM0NDUzMTQ2XzExMDgyNTA1MjcwM18wXzM=_b_B0d509c2419313652932c68153a65e4ed.mp4
王力宏1,https://txmov2.a.kwimgs.com/bs3/video-hls/5205035380900810284_hlsb.m3u8
王力宏2,https://txmov2.a.kwimgs.com/upic/2020/09/30/21/BMjAyMDA5MzAyMTU2NTNfODI4NTk1NTQ0XzM2ODY1NDA2MDM3XzJfMw==_b_Bf61393cb3ef5f8ab4b687ae367ed1211.mp4
孙燕姿,https://txmov2.a.kwimgs.com/upic/2020/07/15/19/BMjAyMDA3MTUxOTA1MzhfNTAyNzg4MTc0XzMyNDIzMzUwMjAyXzJfMw==_b_Bd09b171541ea966fd7a324624cfe6c16.mp4
周深1,https://txmov2.a.kwimgs.com/upic/2023/08/07/21/BMjAyMzA4MDcyMTAzMzZfMzYxMjUyNDA3MV8xMDk5Mjc3MDcwMTFfMF8z_b_B707fdf2100370008b57219d4a1dab568.mp4
周深2,https://txmov2.a.kwimgs.com/bs3/video-hls/5206161266513699288_hlsb.m3u8
姜育恒,https://txmov2.a.kwimgs.com/bs3/video-hls/5228116320942620413_hlsb.m3u8
童安格,https://txmov2.a.kwimgs.com/bs3/video-hls/5251760219003853218_hlsb.m3u8
任贤齐,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012023525680703_hlsb.m3u8
陈瑞,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472429788093934_hlsb.m3u8
林志炫,https://txmov2.a.kwimgs.com/bs3/video-hls/5253449075409106514_hlsb.m3u8
经典,https://txmov2.a.kwimgs.com/bs3/video-hls/5211790793651941963_hlsb.m3u8
陈淑桦,https://txmov2.a.kwimgs.com/bs3/video-hls/5207850128833175307_hlsb.m3u8
汪明荃,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502102851767269_hlsb.m3u8
许蒿,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693673328160378_hlsb.m3u8
张茜,https://txmov2.a.kwimgs.com/bs3/video-hls/5251478751616846395_hlsb.m3u8
甄妮,https://txmov2.a.kwimgs.com/bs3/video-hls/5199405879311116082_hlsb.m3u8
张靓颖,https://txmov2.a.kwimgs.com/bs3/video-hls/5226990353335003051_hlsb.m3u8
刀郎,https://txmov2.a.kwimgs.com/bs3/video-hls/5216857256107793702_hlsb.m3u8
刀郎,https://vdse.bdstatic.com//5f006559d60e485ba725c1026772717f.mp4
刀郎,https://txmov2.a.kwimgs.com/bs3/video-hls/5242471545841178542_hlsb.m3u8
郑源,https://txmov2.a.kwimgs.com/bs3/video-hls/5190680082130232958_hlsb.m3u8
李玉刚,https://txmov2.a.kwimgs.com/bs3/video-hls/5223612653165060930_hlsb.m3u8
魏新雨,https://txmov2.a.kwimgs.com/bs3/video-hls/5222486754983143980_hlsb.m3u8
董贞,https://txmov2.a.kwimgs.com/bs3/video-hls/5224738552345336501_hlsb.m3u8
杨钰莹,https://txmov2.a.kwimgs.com/bs3/video-hls/5203064980071425870_hlsb.m3u8
阿杜,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502029789644760_hlsb.m3u8
阿杜,https://txmov2.a.kwimgs.com/bs3/video-hls/5238249422593655681_hlsb.m3u8
陈慧娴,https://txmov2.a.kwimgs.com/bs3/video-hls/5239093902302535938_hlsb.m3u8
陈慧娴,https://txmov2.a.kwimgs.com/bs3/video-hls/5218827651929954317_hlsb.m3u8
陈慧娴,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472424660634566_hlsb.m3u8
